id,data,label
55225,<entry1>  [Indonesia] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Sia  <trackName>  Max's Things,0
55226,<entry1>  [Indonesia] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Tismo  <trackName>  Clikos,0
55227,<entry1>  [Indonesia] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Sia  <trackName>  Pin Drop,0
55228,<entry1>  [Indonesia] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Sia  <trackName>  Storm,0
55229,<entry1>  [Indonesia] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Sia  <trackName>  Dunes,0
55230,<entry1>  [Thailand] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Johnny Stimson  <trackName>  Material Things,1
55231,<entry1>  [Thailand] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  RA  <trackName>  Hong,0
55232,<entry1>  [Thailand] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  RA  <trackName>  Arrival,0
55233,<entry1>  [Thailand] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Master  <trackName>  Master,0
55234,<entry1>  [Thailand] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Tismo  <trackName>  Clikos,0
55235,<entry1>  [Thailand] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Johnny Stimson  <trackName>  Wild World,0
55236,<entry1>  [Thailand] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  RA  <trackName>  Opium Sonata,0
55237,"<entry1>  [Thailand] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Diana Kovaľová, Martin Schreiner, Giovanni Ricci, Julia Kramárová, Timotej Májský, Lucie Bikárová, Dominika Lukešová, Michal Šafrata, Esther Lubadika, Barbora Piešová  <trackName>  Tancis sama",0
55238,"<entry1>  [Thailand] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Diana Kovaľová, Martin Schreiner, Giovanni Ricci, Julia Kramárová, Timotej Májský, Lucie Bikárová, Dominika Lukešová, Michal Šafrata, Esther Lubadika, Barbora Piešová  <trackName>  Say Something",0
55239,<entry1>  [Thailand] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Act  <trackName>  Poison,0
55240,<entry1>  [Philippines] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Johnny Stimson  <trackName>  Material Things,1
55241,<entry1>  [Philippines] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  RA  <trackName>  Hong,0
55242,<entry1>  [Philippines] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  RA  <trackName>  Arrival,0
55243,<entry1>  [Philippines] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Master  <trackName>  Master,0
55244,<entry1>  [Philippines] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Philip  <trackName>  Plata,0
55245,<entry1>  [Philippines] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Plies  <trackName>  Water,0
55246,<entry1>  [Philippines] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  ATB  <trackName>  Time,0
55247,<entry1>  [Philippines] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Philip  <trackName>  6 di mattina,0
55248,<entry1>  [Philippines] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  RA  <trackName>  Opium Sonata,0
55249,<entry1>  [Philippines] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Ri  <trackName>  Highlife,0
55250,<entry1>  [Malaysia] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Johnny Stimson  <trackName>  Material Things,1
55251,<entry1>  [Malaysia] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Mala  <trackName>  Tribal,0
55252,<entry1>  [Malaysia] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Sia  <trackName>  Kate,0
55253,<entry1>  [Malaysia] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  RA  <trackName>  Hong,0
55254,<entry1>  [Malaysia] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  RA  <trackName>  Arrival,0
55255,<entry1>  [Malaysia] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Master  <trackName>  Master,0
55256,<entry1>  [Malaysia] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Sia  <trackName>  Max's Things,0
55257,<entry1>  [Malaysia] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Mala  <trackName>  One,0
55258,<entry1>  [Malaysia] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Sia  <trackName>  Lab,0
55259,<entry1>  [Malaysia] WrAR - Johnny Stimson - Material Things [Clicks] - P1 - R - 0062L00000VIrjPQAT  <entry2> <artistName>  Mala  <trackName>  Misteri Hati,0
55260,<entry1>  DOM_Pam_doyouever_ppe-linkfire_11Nov2021  <entry2> <artistName>  210  <trackName>  210,0
55261,<entry1>  DOM_Pam_doyouever_ppe-linkfire_11Nov2021  <entry2> <artistName>  Pépe  <trackName>  Never,0
55262,<entry1>  DOM_Pam_doyouever_ppe-linkfire_11Nov2021  <entry2> <artistName>  VERA  <trackName>  Fine,0
55263,<entry1>  DOM_Pam_doyouever_ppe-linkfire_11Nov2021  <entry2> <artistName>  210  <trackName>  117,0
55264,<entry1>  DOM_Pam_doyouever_ppe-linkfire_11Nov2021  <entry2> <artistName>  Pépe  <trackName>  Ryo,0
55265,<entry1>  DOM_Pam_doyouever_ppe-linkfire_11Nov2021  <entry2> <artistName>  Pépe  <trackName>  Noa,0
55266,<entry1>  DOM_Pam_doyouever_ppe-linkfire_11Nov2021  <entry2> <artistName>  210  <trackName>  Prom,0
55267,<entry1>  DOM_Pam_doyouever_ppe-linkfire_11Nov2021  <entry2> <artistName>  Pépe  <trackName>  Blank,0
55268,<entry1>  DOM_Pam_doyouever_ppe-linkfire_11Nov2021  <entry2> <artistName>  Dio  <trackName>  Discovery,0
55269,<entry1>  DOM_Pam_doyouever_ppe-linkfire_11Nov2021  <entry2> <artistName>  Ire  <trackName>  Estado Mental,0
55270,<entry1>  WMTH_dark post TH SMOTW out now_conversion_fb/ig  <entry2> <artistName>  ION  <trackName>  GO,0
55271,<entry1>  WMTH_dark post TH SMOTW out now_conversion_fb/ig  <entry2> <artistName>  Sio  <trackName>  gut,0
55272,<entry1>  WMTH_dark post TH SMOTW out now_conversion_fb/ig  <entry2> <artistName>  Arion  <trackName>  Lost,0
55273,<entry1>  WMTH_dark post TH SMOTW out now_conversion_fb/ig  <entry2> <artistName>  RK  <trackName>  Euros,0
55274,<entry1>  WMTH_dark post TH SMOTW out now_conversion_fb/ig  <entry2> <artistName>  Sio  <trackName>  encounter,0
55275,<entry1>  WMTH_dark post TH SMOTW out now_conversion_fb/ig  <entry2> <artistName>  The S  <trackName>  Go,0
55276,<entry1>  WMTH_dark post TH SMOTW out now_conversion_fb/ig  <entry2> <artistName>  Dark0  <trackName>  The Past,0
55277,<entry1>  WMTH_dark post TH SMOTW out now_conversion_fb/ig  <entry2> <artistName>  Dark0  <trackName>  Abrasion,0
55278,<entry1>  WMTH_dark post TH SMOTW out now_conversion_fb/ig  <entry2> <artistName>  Riton  <trackName>  The Same,0
55279,<entry1>  WMTH_dark post TH SMOTW out now_conversion_fb/ig  <entry2> <artistName>  Sio  <trackName>  unmet,0
55280,<entry1>  DOM_Pam_doyouever_traffic-linkfire_11Nov2021  <entry2> <artistName>  Raf  <trackName>  Eva,0
55281,<entry1>  DOM_Pam_doyouever_traffic-linkfire_11Nov2021  <entry2> <artistName>  Raf  <trackName>  Due,0
55282,<entry1>  DOM_Pam_doyouever_traffic-linkfire_11Nov2021  <entry2> <artistName>  210  <trackName>  210,0
55283,<entry1>  DOM_Pam_doyouever_traffic-linkfire_11Nov2021  <entry2> <artistName>  RA  <trackName>  Dolph,0
55284,<entry1>  DOM_Pam_doyouever_traffic-linkfire_11Nov2021  <entry2> <artistName>  VERA  <trackName>  Fine,0
55285,<entry1>  DOM_Pam_doyouever_traffic-linkfire_11Nov2021  <entry2> <artistName>  210  <trackName>  117,0
55286,<entry1>  DOM_Pam_doyouever_traffic-linkfire_11Nov2021  <entry2> <artistName>  Calin  <trackName>  Med,0
55287,<entry1>  DOM_Pam_doyouever_traffic-linkfire_11Nov2021  <entry2> <artistName>  Raf  <trackName>  Ti amo,0
55288,<entry1>  DOM_Pam_doyouever_traffic-linkfire_11Nov2021  <entry2> <artistName>  RA  <trackName>  Vega,0
55289,<entry1>  DOM_Pam_doyouever_traffic-linkfire_11Nov2021  <entry2> <artistName>  RA  <trackName>  Bolo,0
55290,<entry1>  ParceraFB_WM_9Nov  <entry2> <artistName>  PAX  <trackName>  Panacea,0
55291,<entry1>  ParceraFB_WM_9Nov  <entry2> <artistName>  Pekar  <trackName>  Pekar,0
55292,<entry1>  ParceraFB_WM_9Nov  <entry2> <artistName>  Raf  <trackName>  Eva,0
55293,<entry1>  ParceraFB_WM_9Nov  <entry2> <artistName>  Arce  <trackName>  Amén,0
55294,<entry1>  ParceraFB_WM_9Nov  <entry2> <artistName>  Patrice  <trackName>  Faces,0
55295,<entry1>  ParceraFB_WM_9Nov  <entry2> <artistName>  AREZRA  <trackName>  Dream,0
55296,<entry1>  ParceraFB_WM_9Nov  <entry2> <artistName>  Face  <trackName>  Cry,0
55297,<entry1>  ParceraFB_WM_9Nov  <entry2> <artistName>  Pilar  <trackName>  Princesa,0
55298,<entry1>  ParceraFB_WM_9Nov  <entry2> <artistName>  Cher  <trackName>  Red,0
55299,<entry1>  ParceraFB_WM_9Nov  <entry2> <artistName>  FACE  <trackName>  Cry,0
55300,<entry1>  AYAMOR_IGNUEVA_10Nov  <entry2> <artistName>  Nue  <trackName>  4AM,0
55301,<entry1>  AYAMOR_IGNUEVA_10Nov  <entry2> <artistName>  AMOR  <trackName>  Jy Is,0
55302,<entry1>  AYAMOR_IGNUEVA_10Nov  <entry2> <artistName>  XAY  <trackName>  Ring,0
55303,<entry1>  AYAMOR_IGNUEVA_10Nov  <entry2> <artistName>  ZAYA  <trackName>  Lady,0
55304,<entry1>  AYAMOR_IGNUEVA_10Nov  <entry2> <artistName>  Novi  <trackName>  Daydream,0
55305,<entry1>  AYAMOR_IGNUEVA_10Nov  <entry2> <artistName>  XAY  <trackName>  ATM,0
55306,<entry1>  AYAMOR_IGNUEVA_10Nov  <entry2> <artistName>  JAYA  <trackName>  Maria,0
55307,<entry1>  AYAMOR_IGNUEVA_10Nov  <entry2> <artistName>  Nue  <trackName>  Say nothing,0
55308,<entry1>  AYAMOR_IGNUEVA_10Nov  <entry2> <artistName>  Nue  <trackName>  Easy Call,0
55309,<entry1>  AYAMOR_IGNUEVA_10Nov  <entry2> <artistName>  AMOR  <trackName>  At Your Side,0
55310,<entry1>  AYAMOR_STNUEVA_10nov  <entry2> <artistName>  Nue  <trackName>  4AM,0
55311,<entry1>  AYAMOR_STNUEVA_10nov  <entry2> <artistName>  AMOR  <trackName>  Jy Is,0
55312,<entry1>  AYAMOR_STNUEVA_10nov  <entry2> <artistName>  ZAYA  <trackName>  Lady,0
55313,<entry1>  AYAMOR_STNUEVA_10nov  <entry2> <artistName>  Novi  <trackName>  Daydream,0
55314,<entry1>  AYAMOR_STNUEVA_10nov  <entry2> <artistName>  XAY  <trackName>  ATM,0
55315,<entry1>  AYAMOR_STNUEVA_10nov  <entry2> <artistName>  Nue  <trackName>  Easy Call,0
55316,<entry1>  AYAMOR_STNUEVA_10nov  <entry2> <artistName>  AMOR  <trackName>  At Your Side,0
55317,<entry1>  AYAMOR_STNUEVA_10nov  <entry2> <artistName>  Nue  <trackName>  Dreamcast,0
55318,<entry1>  AYAMOR_STNUEVA_10nov  <entry2> <artistName>  STN  <trackName>  Dream,0
55319,<entry1>  AYAMOR_STNUEVA_10nov  <entry2> <artistName>  YA  <trackName>  One Mic Freestyle,0
55320,<entry1>  ParceraIG_WM_9Nov  <entry2> <artistName>  Rai  <trackName>  Pablo,0
55321,<entry1>  ParceraIG_WM_9Nov  <entry2> <artistName>  PAX  <trackName>  Panacea,0
55322,<entry1>  ParceraIG_WM_9Nov  <entry2> <artistName>  Arce  <trackName>  Amén,0
55323,<entry1>  ParceraIG_WM_9Nov  <entry2> <artistName>  RA  <trackName>  Vega,0
55324,<entry1>  ParceraIG_WM_9Nov  <entry2> <artistName>  RA  <trackName>  Rocker's Mill,0
55325,<entry1>  ParceraIG_WM_9Nov  <entry2> <artistName>  AREZRA  <trackName>  Dream,0
55326,<entry1>  ParceraIG_WM_9Nov  <entry2> <artistName>  Patrice  <trackName>  Faces,0
55327,<entry1>  ParceraIG_WM_9Nov  <entry2> <artistName>  Face  <trackName>  Cry,0
55328,<entry1>  ParceraIG_WM_9Nov  <entry2> <artistName>  RaiM  <trackName>  Nlo,0
55329,<entry1>  ParceraIG_WM_9Nov  <entry2> <artistName>  Raim  <trackName>  Nlo,0
55330,<entry1>  Rhno - The Replacements - Sorry Ma [eCom] - P1 [Sale] - 0062L00000VGVe3QAH - USA  <entry2> <artistName>  Ace  <trackName>  So Sorry Baby,0
55331,<entry1>  Rhno - The Replacements - Sorry Ma [eCom] - P1 [Sale] - 0062L00000VGVe3QAH - USA  <entry2> <artistName>  The Replacements  <trackName>  Try Me,0
55332,<entry1>  Rhno - The Replacements - Sorry Ma [eCom] - P1 [Sale] - 0062L00000VGVe3QAH - USA  <entry2> <artistName>  Ace  <trackName>  The Real Thing,0
55333,<entry1>  Rhno - The Replacements - Sorry Ma [eCom] - P1 [Sale] - 0062L00000VGVe3QAH - USA  <entry2> <artistName>  Sia  <trackName>  Space,0
55334,<entry1>  Rhno - The Replacements - Sorry Ma [eCom] - P1 [Sale] - 0062L00000VGVe3QAH - USA  <entry2> <artistName>  The Replacements  <trackName>  Run It,0
55335,<entry1>  Rhno - The Replacements - Sorry Ma [eCom] - P1 [Sale] - 0062L00000VGVe3QAH - USA  <entry2> <artistName>  Ace  <trackName>  Let's Hang On,0
55336,<entry1>  Rhno - The Replacements - Sorry Ma [eCom] - P1 [Sale] - 0062L00000VGVe3QAH - USA  <entry2> <artistName>  Sia  <trackName>  Lab,0
55337,<entry1>  Rhno - The Replacements - Sorry Ma [eCom] - P1 [Sale] - 0062L00000VGVe3QAH - USA  <entry2> <artistName>  Sia  <trackName>  The Ocean,0
55338,<entry1>  Rhno - The Replacements - Sorry Ma [eCom] - P1 [Sale] - 0062L00000VGVe3QAH - USA  <entry2> <artistName>  Sia  <trackName>  The Black Manta,0
55339,<entry1>  Rhno - The Replacements - Sorry Ma [eCom] - P1 [Sale] - 0062L00000VGVe3QAH - USA  <entry2> <artistName>  Sia  <trackName>  Fausta,0
55340,<entry1>  Atln - flowerkid - everyone has a breaking point EP - P1 - R - 0062L00000WCkECQA1 [FB/IG][USA]  <entry2> <artistName>  TFlow  <trackName>  USA,0
55341,<entry1>  Atln - flowerkid - everyone has a breaking point EP - P1 - R - 0062L00000WCkECQA1 [FB/IG][USA]  <entry2> <artistName>  Low  <trackName>  Done,0
55342,<entry1>  Atln - flowerkid - everyone has a breaking point EP - P1 - R - 0062L00000WCkECQA1 [FB/IG][USA]  <entry2> <artistName>  Low  <trackName>  Step,0
55343,<entry1>  Atln - flowerkid - everyone has a breaking point EP - P1 - R - 0062L00000WCkECQA1 [FB/IG][USA]  <entry2> <artistName>  Low  <trackName>  Breaker,0
55344,<entry1>  Atln - flowerkid - everyone has a breaking point EP - P1 - R - 0062L00000WCkECQA1 [FB/IG][USA]  <entry2> <artistName>  Low  <trackName>  Hey,0
55345,<entry1>  Atln - flowerkid - everyone has a breaking point EP - P1 - R - 0062L00000WCkECQA1 [FB/IG][USA]  <entry2> <artistName>  Low  <trackName>  $20,0
55346,<entry1>  Atln - flowerkid - everyone has a breaking point EP - P1 - R - 0062L00000WCkECQA1 [FB/IG][USA]  <entry2> <artistName>  One  <trackName>  Embracing,0
55347,<entry1>  Atln - flowerkid - everyone has a breaking point EP - P1 - R - 0062L00000WCkECQA1 [FB/IG][USA]  <entry2> <artistName>  KPoint  <trackName>  La R,0
55348,<entry1>  Atln - flowerkid - everyone has a breaking point EP - P1 - R - 0062L00000WCkECQA1 [FB/IG][USA]  <entry2> <artistName>  Verona  <trackName>  Klid,0
55349,<entry1>  Atln - flowerkid - everyone has a breaking point EP - P1 - R - 0062L00000WCkECQA1 [FB/IG][USA]  <entry2> <artistName>  Kpoint  <trackName>  La R,0
55350,<entry1>  Atln - flowerkid - everyone has a breaking point EP - P1 - R - 0062L00000WCkECQA1 [IG Reels/IG Stories][USA]  <entry2> <artistName>  Eels  <trackName>  Flower,0
55351,<entry1>  Atln - flowerkid - everyone has a breaking point EP - P1 - R - 0062L00000WCkECQA1 [IG Reels/IG Stories][USA]  <entry2> <artistName>  Low  <trackName>  Lies,0
55352,<entry1>  Atln - flowerkid - everyone has a breaking point EP - P1 - R - 0062L00000WCkECQA1 [IG Reels/IG Stories][USA]  <entry2> <artistName>  Low  <trackName>  Done,0
55353,<entry1>  Atln - flowerkid - everyone has a breaking point EP - P1 - R - 0062L00000WCkECQA1 [IG Reels/IG Stories][USA]  <entry2> <artistName>  Low  <trackName>  Step,0
55354,<entry1>  Atln - flowerkid - everyone has a breaking point EP - P1 - R - 0062L00000WCkECQA1 [IG Reels/IG Stories][USA]  <entry2> <artistName>  Low  <trackName>  Breaker,0
55355,<entry1>  Atln - flowerkid - everyone has a breaking point EP - P1 - R - 0062L00000WCkECQA1 [IG Reels/IG Stories][USA]  <entry2> <artistName>  Low  <trackName>  $20,0
55356,<entry1>  Atln - flowerkid - everyone has a breaking point EP - P1 - R - 0062L00000WCkECQA1 [IG Reels/IG Stories][USA]  <entry2> <artistName>  Low  <trackName>  Hey,0
55357,<entry1>  Atln - flowerkid - everyone has a breaking point EP - P1 - R - 0062L00000WCkECQA1 [IG Reels/IG Stories][USA]  <entry2> <artistName>  One  <trackName>  Embracing,0
55358,<entry1>  Atln - flowerkid - everyone has a breaking point EP - P1 - R - 0062L00000WCkECQA1 [IG Reels/IG Stories][USA]  <entry2> <artistName>  Verona  <trackName>  Klid,0
55359,<entry1>  Atln - flowerkid - everyone has a breaking point EP - P1 - R - 0062L00000WCkECQA1 [IG Reels/IG Stories][USA]  <entry2> <artistName>  KPoint  <trackName>  La R,0
55360,<entry1>  Atlantic: Q4 2021 Always On - Trey Songz  <entry2> <artistName>  Trey Songz  <trackName>  GLA,0
55361,<entry1>  Atlantic: Q4 2021 Always On - Trey Songz  <entry2> <artistName>  Guz  <trackName>  Fat,0
55362,<entry1>  Atlantic: Q4 2021 Always On - Trey Songz  <entry2> <artistName>  Trey Songz  <trackName>  Hands On,0
55363,<entry1>  Atlantic: Q4 2021 Always On - Trey Songz  <entry2> <artistName>  Trey Songz  <trackName>  Two Ways,0
55364,<entry1>  Atlantic: Q4 2021 Always On - Trey Songz  <entry2> <artistName>  Trey Songz  <trackName>  Stand,0
55365,<entry1>  Atlantic: Q4 2021 Always On - Trey Songz  <entry2> <artistName>  Trey Songz  <trackName>  Alone,0
55366,<entry1>  Atlantic: Q4 2021 Always On - Trey Songz  <entry2> <artistName>  Galantis  <trackName>  Tank,0
55367,<entry1>  Atlantic: Q4 2021 Always On - Trey Songz  <entry2> <artistName>  Trey Songz  <trackName>  Passion,0
55368,<entry1>  Atlantic: Q4 2021 Always On - Trey Songz  <entry2> <artistName>  Trey Songz  <trackName>  Playboy,0
55369,<entry1>  Atlantic: Q4 2021 Always On - Trey Songz  <entry2> <artistName>  ATB  <trackName>  Red Sun,0
55370,<entry1>  ADA - Anderson .Paak - Bubblin [Silk Sonic Spend] - P1 - R - 0062L00000WCfV9QAL [United States]  <entry2> <artistName>  Anderson .Paak  <trackName>  Bubblin',1
55371,<entry1>  ADA - Anderson .Paak - Bubblin [Silk Sonic Spend] - P1 - R - 0062L00000WCfV9QAL [United States]  <entry2> <artistName>  Adam  <trackName>  Dusta,0
55372,<entry1>  ADA - Anderson .Paak - Bubblin [Silk Sonic Spend] - P1 - R - 0062L00000WCfV9QAL [United States]  <entry2> <artistName>  V9  <trackName>  KND,0
55373,<entry1>  ADA - Anderson .Paak - Bubblin [Silk Sonic Spend] - P1 - R - 0062L00000WCfV9QAL [United States]  <entry2> <artistName>  Anderson.Paak  <trackName>  Answers,0
55374,<entry1>  ADA - Anderson .Paak - Bubblin [Silk Sonic Spend] - P1 - R - 0062L00000WCfV9QAL [United States]  <entry2> <artistName>  Unité  <trackName>  Unité,0
55375,<entry1>  ADA - Anderson .Paak - Bubblin [Silk Sonic Spend] - P1 - R - 0062L00000WCfV9QAL [United States]  <entry2> <artistName>  Vader  <trackName>  Anger,0
55376,<entry1>  ADA - Anderson .Paak - Bubblin [Silk Sonic Spend] - P1 - R - 0062L00000WCfV9QAL [United States]  <entry2> <artistName>  Anderson .Paak  <trackName>  Yada Yada,0
55377,<entry1>  ADA - Anderson .Paak - Bubblin [Silk Sonic Spend] - P1 - R - 0062L00000WCfV9QAL [United States]  <entry2> <artistName>  Adz  <trackName>  Adapt,0
55378,<entry1>  ADA - Anderson .Paak - Bubblin [Silk Sonic Spend] - P1 - R - 0062L00000WCfV9QAL [United States]  <entry2> <artistName>  Artes  <trackName>  3000,0
55379,<entry1>  ADA - Anderson .Paak - Bubblin [Silk Sonic Spend] - P1 - R - 0062L00000WCfV9QAL [United States]  <entry2> <artistName>  Anderson.Paak  <trackName>  Universe,0
55380,<entry1>  CA / Black Friday Merch / 2617 / PO67889  <entry2> <artistName>  Ay Em  <trackName>  LA,0
55381,<entry1>  CA / Black Friday Merch / 2617 / PO67889  <entry2> <artistName>  BlackRain  <trackName>  Fade To Black,0
55382,<entry1>  CA / Black Friday Merch / 2617 / PO67889  <entry2> <artistName>  Blake  <trackName>  Back To Back,0
55383,<entry1>  CA / Black Friday Merch / 2617 / PO67889  <entry2> <artistName>  FRIDAY  <trackName>  21,0
55384,<entry1>  CA / Black Friday Merch / 2617 / PO67889  <entry2> <artistName>  Farida  <trackName>  Warda,0
55385,<entry1>  CA / Black Friday Merch / 2617 / PO67889  <entry2> <artistName>  Cilla Black  <trackName>  Daydreamer,0
55386,<entry1>  CA / Black Friday Merch / 2617 / PO67889  <entry2> <artistName>  BlackRain  <trackName>  Carol,0
55387,<entry1>  CA / Black Friday Merch / 2617 / PO67889  <entry2> <artistName>  Ri  <trackName>  Moja braća,0
55388,<entry1>  CA / Black Friday Merch / 2617 / PO67889  <entry2> <artistName>  FRIDAY  <trackName>  All My Life,0
55389,<entry1>  CA / Black Friday Merch / 2617 / PO67889  <entry2> <artistName>  Ay Em  <trackName>  Ay Em To PM,0
55390,<entry1>  CA / Festival Gig Guide / 2618 / PO67889  <entry2> <artistName>  Timal  <trackName>  Timal,0
55391,<entry1>  CA / Festival Gig Guide / 2618 / PO67889  <entry2> <artistName>  STIG  <trackName>  Siva,0
55392,<entry1>  CA / Festival Gig Guide / 2618 / PO67889  <entry2> <artistName>  Timal  <trackName>  Lyca,0
55393,<entry1>  CA / Festival Gig Guide / 2618 / PO67889  <entry2> <artistName>  Feist  <trackName>  Big Time,0
55394,<entry1>  CA / Festival Gig Guide / 2618 / PO67889  <entry2> <artistName>  Feist  <trackName>  I Grieve,0
55395,<entry1>  CA / Festival Gig Guide / 2618 / PO67889  <entry2> <artistName>  Idea  <trackName>  Signal,0
55396,<entry1>  CA / Festival Gig Guide / 2618 / PO67889  <entry2> <artistName>  Feist  <trackName>  Steam,0
55397,<entry1>  CA / Festival Gig Guide / 2618 / PO67889  <entry2> <artistName>  Feist  <trackName>  GA GA,0
55398,<entry1>  CA / Festival Gig Guide / 2618 / PO67889  <entry2> <artistName>  Feist  <trackName>  Start,0
55399,<entry1>  CA / Festival Gig Guide / 2618 / PO67889  <entry2> <artistName>  Felt  <trackName>  Be Still,0
55400,<entry1>  WMA / Modern Xmas songs / 2619 / PO67889  <entry2> <artistName>  Moev  <trackName>  Smog,0
55401,<entry1>  WMA / Modern Xmas songs / 2619 / PO67889  <entry2> <artistName>  Modern Maps  <trackName>  On My Own,0
55402,<entry1>  WMA / Modern Xmas songs / 2619 / PO67889  <entry2> <artistName>  RY X  <trackName>  Sun,0
55403,<entry1>  WMA / Modern Xmas songs / 2619 / PO67889  <entry2> <artistName>  RY X  <trackName>  Coven,0
55404,<entry1>  WMA / Modern Xmas songs / 2619 / PO67889  <entry2> <artistName>  ODE  <trackName>  Ei tunnu missään,0
55405,<entry1>  WMA / Modern Xmas songs / 2619 / PO67889  <entry2> <artistName>  Ode  <trackName>  Ei tunnu missään,0
55406,<entry1>  WMA / Modern Xmas songs / 2619 / PO67889  <entry2> <artistName>  Moler  <trackName>  What A Shame,0
55407,<entry1>  WMA / Modern Xmas songs / 2619 / PO67889  <entry2> <artistName>  Modern Maps  <trackName>  Ahold Of Me,0
55408,<entry1>  WMA / Modern Xmas songs / 2619 / PO67889  <entry2> <artistName>  Moler  <trackName>  Golden Sounds,0
55409,<entry1>  WMA / Modern Xmas songs / 2619 / PO67889  <entry2> <artistName>  Soen  <trackName>  Modesty,0
55410,<entry1>  HI - VD - James Blunt - Pre-order - BE:PO546635  <entry2> <artistName>  James Blunt  <trackName>  High,0
55411,<entry1>  HI - VD - James Blunt - Pre-order - BE:PO546635  <entry2> <artistName>  James  <trackName>  Riders,0
55412,<entry1>  HI - VD - James Blunt - Pre-order - BE:PO546635  <entry2> <artistName>  Blur  <trackName>  Tame,0
55413,<entry1>  HI - VD - James Blunt - Pre-order - BE:PO546635  <entry2> <artistName>  James Blunt  <trackName>  Bartender,0
55414,<entry1>  HI - VD - James Blunt - Pre-order - BE:PO546635  <entry2> <artistName>  James  <trackName>  Not There,0
55415,<entry1>  HI - VD - James Blunt - Pre-order - BE:PO546635  <entry2> <artistName>  James Blunt  <trackName>  Shine On,0
55416,<entry1>  HI - VD - James Blunt - Pre-order - BE:PO546635  <entry2> <artistName>  James  <trackName>  Overdose,0
