id,data,label 
57566,<entry1>  Heidi Klum - Wonderland_Instagram_Story Ad_clicks  <entry2> <artistName>  RA  <trackName>  The City,0
57567,<entry1>  Heidi Klum - Wonderland_Instagram_Story Ad_clicks  <entry2> <artistName>  RA  <trackName>  Jacob's Story,0
57568,<entry1>  Heidi Klum - Wonderland_Instagram_Story Ad_clicks  <entry2> <artistName>  KSI  <trackName>  RAH,0
57569,<entry1>  Heidi Klum - Wonderland_Instagram_Story Ad_clicks  <entry2> <artistName>  KSI  <trackName>  idk,0
57570,<entry1>  Heidi Klum - Wonderland_Instagram_Story Ad_clicks  <entry2> <artistName>  Delta  <trackName>  Nostalgia,0
57571,<entry1>  Heidi Klum - Wonderland_Instagram_Story Ad_clicks  <entry2> <artistName>  RA  <trackName>  Training Montage,0
57572,<entry1>  Heidi Klum - Wonderland_Instagram_Story Ad_clicks  <entry2> <artistName>  RA  <trackName>  Happy Jack,0
57573,<entry1>  Heidi Klum - Wonderland_Instagram_Feed Ad_clicks  <entry2> <artistName>  Yonder  <trackName>  Yonder,0
57574,<entry1>  Heidi Klum - Wonderland_Instagram_Feed Ad_clicks  <entry2> <artistName>  KSI  <trackName>  Hey,0
57575,<entry1>  Heidi Klum - Wonderland_Instagram_Feed Ad_clicks  <entry2> <artistName>  HEX  <trackName>  Rano,0
57576,<entry1>  Heidi Klum - Wonderland_Instagram_Feed Ad_clicks  <entry2> <artistName>  MKS  <trackName>  Dear,0
57577,<entry1>  Heidi Klum - Wonderland_Instagram_Feed Ad_clicks  <entry2> <artistName>  Hex  <trackName>  Rano,0
57578,<entry1>  Heidi Klum - Wonderland_Instagram_Feed Ad_clicks  <entry2> <artistName>  RA  <trackName>  The City,0
57579,<entry1>  Heidi Klum - Wonderland_Instagram_Feed Ad_clicks  <entry2> <artistName>  KSI  <trackName>  idk,0
57580,<entry1>  Heidi Klum - Wonderland_Instagram_Feed Ad_clicks  <entry2> <artistName>  Delta  <trackName>  Nostalgia,0
57581,<entry1>  Heidi Klum - Wonderland_Instagram_Feed Ad_clicks  <entry2> <artistName>  KSI  <trackName>  RAH,0
57582,<entry1>  Heidi Klum - Wonderland_Instagram_Feed Ad_clicks  <entry2> <artistName>  Andini  <trackName>  Honey,0
57583,<entry1>  Heidi Klum - Wonderland_Facebook_Feed Ad_clicks  <entry2> <artistName>  KSI  <trackName>  ok,0
57584,<entry1>  Heidi Klum - Wonderland_Facebook_Feed Ad_clicks  <entry2> <artistName>  Yonder  <trackName>  Yonder,0
57585,<entry1>  Heidi Klum - Wonderland_Facebook_Feed Ad_clicks  <entry2> <artistName>  KSI  <trackName>  Hey,0
57586,<entry1>  Heidi Klum - Wonderland_Facebook_Feed Ad_clicks  <entry2> <artistName>  Hex  <trackName>  Rano,0
57587,<entry1>  Heidi Klum - Wonderland_Facebook_Feed Ad_clicks  <entry2> <artistName>  FACE  <trackName>  Devil,0
57588,<entry1>  Heidi Klum - Wonderland_Facebook_Feed Ad_clicks  <entry2> <artistName>  HEX  <trackName>  Rano,0
57589,<entry1>  Heidi Klum - Wonderland_Facebook_Feed Ad_clicks  <entry2> <artistName>  Face  <trackName>  Devil,0
57590,<entry1>  Heidi Klum - Wonderland_Facebook_Feed Ad_clicks  <entry2> <artistName>  MKS  <trackName>  Dear,0
57591,<entry1>  Heidi Klum - Wonderland_Facebook_Feed Ad_clicks  <entry2> <artistName>  Ace  <trackName>  Crazy World,0
57592,<entry1>  Heidi Klum - Wonderland_Facebook_Feed Ad_clicks  <entry2> <artistName>  KSI  <trackName>  CBA,0
57593,<entry1>  Silk Sonic Album_Instagram_Story Ad_Apple_awareness  <entry2> <artistName>  WAR  <trackName>  War,0
57594,<entry1>  Silk Sonic Album_Instagram_Story Ad_Apple_awareness  <entry2> <artistName>  War  <trackName>  War,0
57595,<entry1>  Silk Sonic Album_Instagram_Story Ad_Apple_awareness  <entry2> <artistName>  Sia  <trackName>  Storm,0
57596,<entry1>  Silk Sonic Album_Instagram_Story Ad_Apple_awareness  <entry2> <artistName>  WAR  <trackName>  Happiness,0
57597,<entry1>  Silk Sonic Album_Instagram_Story Ad_Apple_awareness  <entry2> <artistName>  War  <trackName>  Happiness,0
57598,<entry1>  Silk Sonic Album_Instagram_Story Ad_Apple_awareness  <entry2> <artistName>  KSI  <trackName>  Ares,0
57599,<entry1>  Silk Sonic Album_Instagram_Story Ad_Apple_awareness  <entry2> <artistName>  Sia  <trackName>  Calm,0
57600,<entry1>  Silk Sonic Album_Instagram_Story Ad_Apple_awareness  <entry2> <artistName>  War  <trackName>  Angel,0
57601,<entry1>  Silk Sonic Album_Instagram_Story Ad_Apple_awareness  <entry2> <artistName>  WAR  <trackName>  Angel,0
57602,<entry1>  Silk Sonic Album_Instagram_Story Ad_Apple_awareness  <entry2> <artistName>  KSI  <trackName>  Madness,0
57603,<entry1>  Avril Lavigne - Bite Me (Animated Artwork)_Instagram_Story Ad_awareness  <entry2> <artistName>  Avril Lavigne  <trackName>  Bite Me,1
57604,<entry1>  Avril Lavigne - Bite Me (Animated Artwork)_Instagram_Story Ad_awareness  <entry2> <artistName>  Genesis  <trackName>  Ravine,0
57605,<entry1>  Avril Lavigne - Bite Me (Animated Artwork)_Instagram_Story Ad_awareness  <entry2> <artistName>  RA  <trackName>  Arrival,0
57606,<entry1>  Avril Lavigne - Bite Me (Animated Artwork)_Instagram_Story Ad_awareness  <entry2> <artistName>  WAR  <trackName>  War,0
57607,<entry1>  Avril Lavigne - Bite Me (Animated Artwork)_Instagram_Story Ad_awareness  <entry2> <artistName>  War  <trackName>  War,0
57608,<entry1>  Avril Lavigne - Bite Me (Animated Artwork)_Instagram_Story Ad_awareness  <entry2> <artistName>  Animal  <trackName>  Vine,0
57609,<entry1>  Avril Lavigne - Bite Me (Animated Artwork)_Instagram_Story Ad_awareness  <entry2> <artistName>  WAR  <trackName>  Happiness,0
57610,<entry1>  Avril Lavigne - Bite Me (Animated Artwork)_Instagram_Story Ad_awareness  <entry2> <artistName>  War  <trackName>  Happiness,0
57611,<entry1>  Avril Lavigne - Bite Me (Animated Artwork)_Instagram_Story Ad_awareness  <entry2> <artistName>  Animal  <trackName>  Aura,0
57612,<entry1>  Avril Lavigne - Bite Me (Animated Artwork)_Instagram_Story Ad_awareness  <entry2> <artistName>  War  <trackName>  Angel,0
57613,<entry1>  Robin Schulz & Dennis Lloyd - Young Right Now_Instagram_Story Ad_clicks  <entry2> <artistName>  Robin Schulz & Dennis Lloyd  <trackName>  Young Right Now,1
57614,<entry1>  Robin Schulz & Dennis Lloyd - Young Right Now_Instagram_Story Ad_clicks  <entry2> <artistName>  RA  <trackName>  Hong,0
57615,<entry1>  Robin Schulz & Dennis Lloyd - Young Right Now_Instagram_Story Ad_clicks  <entry2> <artistName>  Hu  <trackName>  End,0
57616,<entry1>  Robin Schulz & Dennis Lloyd - Young Right Now_Instagram_Story Ad_clicks  <entry2> <artistName>  SCH  <trackName>  Euro,0
57617,<entry1>  Robin Schulz & Dennis Lloyd - Young Right Now_Instagram_Story Ad_clicks  <entry2> <artistName>  Robin Schulz & Rhys  <trackName>  Robin Schulz - The Movie,0
57618,<entry1>  Robin Schulz & Dennis Lloyd - Young Right Now_Instagram_Story Ad_clicks  <entry2> <artistName>  Robin Schulz & HUGEL  <trackName>  Robin Schulz - The Movie,0
57619,<entry1>  Robin Schulz & Dennis Lloyd - Young Right Now_Instagram_Story Ad_clicks  <entry2> <artistName>  Robin S  <trackName>  Midnight,0
57620,<entry1>  Robin Schulz & Dennis Lloyd - Young Right Now_Instagram_Story Ad_clicks  <entry2> <artistName>  Robin Schulz & Ruxley  <trackName>  Robin Schulz - The Movie,0
57621,<entry1>  Robin Schulz & Dennis Lloyd - Young Right Now_Instagram_Story Ad_clicks  <entry2> <artistName>  SCH  <trackName>  Eclipse,0
57622,<entry1>  Robin Schulz & Dennis Lloyd - Young Right Now_Instagram_Story Ad_clicks  <entry2> <artistName>  SCH  <trackName>  Crack,0
57623,<entry1>  Robin Schulz & Dennis Lloyd - Young Right Now_Instagram_Feed Ad_clicks  <entry2> <artistName>  Robin Schulz & Dennis Lloyd  <trackName>  Young Right Now,1
57624,<entry1>  Robin Schulz & Dennis Lloyd - Young Right Now_Instagram_Feed Ad_clicks  <entry2> <artistName>  RA  <trackName>  Hong,0
57625,<entry1>  Robin Schulz & Dennis Lloyd - Young Right Now_Instagram_Feed Ad_clicks  <entry2> <artistName>  SCH  <trackName>  Euro,0
57626,<entry1>  Robin Schulz & Dennis Lloyd - Young Right Now_Instagram_Feed Ad_clicks  <entry2> <artistName>  Hu  <trackName>  End,0
57627,<entry1>  Robin Schulz & Dennis Lloyd - Young Right Now_Instagram_Feed Ad_clicks  <entry2> <artistName>  Robin Schulz & Rhys  <trackName>  Robin Schulz - The Movie,0
57628,<entry1>  Robin Schulz & Dennis Lloyd - Young Right Now_Instagram_Feed Ad_clicks  <entry2> <artistName>  Robin Schulz & HUGEL  <trackName>  Robin Schulz - The Movie,0
57629,<entry1>  Robin Schulz & Dennis Lloyd - Young Right Now_Instagram_Feed Ad_clicks  <entry2> <artistName>  Robin S  <trackName>  Midnight,0
57630,<entry1>  Robin Schulz & Dennis Lloyd - Young Right Now_Instagram_Feed Ad_clicks  <entry2> <artistName>  Robin Schulz & Ruxley  <trackName>  Robin Schulz - The Movie,0
57631,<entry1>  Robin Schulz & Dennis Lloyd - Young Right Now_Instagram_Feed Ad_clicks  <entry2> <artistName>  SCH  <trackName>  Eclipse,0
57632,<entry1>  Robin Schulz & Dennis Lloyd - Young Right Now_Instagram_Feed Ad_clicks  <entry2> <artistName>  SCH  <trackName>  Crack,0
57633,<entry1>  Avril Lavigne - Bite Me (Animated Artwork)_Instagram_Feed Ad_awareness  <entry2> <artistName>  Avril Lavigne  <trackName>  Bite Me,1
57634,<entry1>  Avril Lavigne - Bite Me (Animated Artwork)_Instagram_Feed Ad_awareness  <entry2> <artistName>  Genesis  <trackName>  Ravine,0
57635,<entry1>  Avril Lavigne - Bite Me (Animated Artwork)_Instagram_Feed Ad_awareness  <entry2> <artistName>  WAR  <trackName>  War,0
57636,<entry1>  Avril Lavigne - Bite Me (Animated Artwork)_Instagram_Feed Ad_awareness  <entry2> <artistName>  War  <trackName>  War,0
57637,<entry1>  Avril Lavigne - Bite Me (Animated Artwork)_Instagram_Feed Ad_awareness  <entry2> <artistName>  RA  <trackName>  Arrival,0
57638,<entry1>  Avril Lavigne - Bite Me (Animated Artwork)_Instagram_Feed Ad_awareness  <entry2> <artistName>  Animal  <trackName>  Vine,0
57639,<entry1>  Avril Lavigne - Bite Me (Animated Artwork)_Instagram_Feed Ad_awareness  <entry2> <artistName>  Animal  <trackName>  Aura,0
57640,<entry1>  Avril Lavigne - Bite Me (Animated Artwork)_Instagram_Feed Ad_awareness  <entry2> <artistName>  WAR  <trackName>  Happiness,0
57641,<entry1>  Avril Lavigne - Bite Me (Animated Artwork)_Instagram_Feed Ad_awareness  <entry2> <artistName>  War  <trackName>  Happiness,0
57642,<entry1>  Avril Lavigne - Bite Me (Animated Artwork)_Instagram_Feed Ad_awareness  <entry2> <artistName>  War  <trackName>  Angel,0
57643,<entry1>  Avril Lavigne - Bite Me (Animated Artwork)_Facebook_Feed Ad + Messenger Ad_awareness  <entry2> <artistName>  Avril Lavigne  <trackName>  Bite Me,1
57644,<entry1>  Avril Lavigne - Bite Me (Animated Artwork)_Facebook_Feed Ad + Messenger Ad_awareness  <entry2> <artistName>  Essence  <trackName>  Essence,0
57645,<entry1>  Avril Lavigne - Bite Me (Animated Artwork)_Facebook_Feed Ad + Messenger Ad_awareness  <entry2> <artistName>  Genesis  <trackName>  Ravine,0
57646,<entry1>  Avril Lavigne - Bite Me (Animated Artwork)_Facebook_Feed Ad + Messenger Ad_awareness  <entry2> <artistName>  WAR  <trackName>  War,0
57647,<entry1>  Avril Lavigne - Bite Me (Animated Artwork)_Facebook_Feed Ad + Messenger Ad_awareness  <entry2> <artistName>  War  <trackName>  War,0
57648,<entry1>  Avril Lavigne - Bite Me (Animated Artwork)_Facebook_Feed Ad + Messenger Ad_awareness  <entry2> <artistName>  War  <trackName>  Happiness,0
57649,<entry1>  Avril Lavigne - Bite Me (Animated Artwork)_Facebook_Feed Ad + Messenger Ad_awareness  <entry2> <artistName>  WAR  <trackName>  Happiness,0
57650,<entry1>  Avril Lavigne - Bite Me (Animated Artwork)_Facebook_Feed Ad + Messenger Ad_awareness  <entry2> <artistName>  Animal  <trackName>  Vine,0
57651,<entry1>  Avril Lavigne - Bite Me (Animated Artwork)_Facebook_Feed Ad + Messenger Ad_awareness  <entry2> <artistName>  Essence  <trackName>  Sweetness,0
57652,<entry1>  Avril Lavigne - Bite Me (Animated Artwork)_Facebook_Feed Ad + Messenger Ad_awareness  <entry2> <artistName>  Awave  <trackName>  Fame,0
57653,<entry1>  Karl Killing - friday nights-IG-WMB  <entry2> <artistName>  Karl Killing  <trackName>  friday nights,1
57654,<entry1>  Karl Killing - friday nights-IG-WMB  <entry2> <artistName>  Faria  <trackName>  Karma,0
57655,<entry1>  Karl Killing - friday nights-IG-WMB  <entry2> <artistName>  Ri  <trackName>  My riga,0
57656,<entry1>  Karl Killing - friday nights-IG-WMB  <entry2> <artistName>  KARI  <trackName>  War,0
57657,<entry1>  Karl Killing - friday nights-IG-WMB  <entry2> <artistName>  illion  <trackName>  Illion - Banka,0
57658,<entry1>  Karl Killing - friday nights-IG-WMB  <entry2> <artistName>  Lights  <trackName>  Real Thing,0
57659,<entry1>  Karl Killing - friday nights-IG-WMB  <entry2> <artistName>  illion  <trackName>  DANCE,0
57660,<entry1>  Karl Killing - friday nights-IG-WMB  <entry2> <artistName>  Farida  <trackName>  Warda,0
57661,<entry1>  Karl Killing - friday nights-IG-WMB  <entry2> <artistName>  Ri  <trackName>  Highlife,0
57662,<entry1>  Karl Killing - friday nights-IG-WMB  <entry2> <artistName>  Ri  <trackName>  BFK,0
57663,<entry1>  Ilta - Taivas maan päällä - IGS  <entry2> <artistName>  Ilta  <trackName>  Taivas maan päällä,1
57664,<entry1>  Ilta - Taivas maan päällä - IGS  <entry2> <artistName>  Hilt  <trackName>  Hilter,0
57665,<entry1>  Ilta - Taivas maan päällä - IGS  <entry2> <artistName>  Ilta  <trackName>  All I Ask,0
57666,<entry1>  Ilta - Taivas maan päällä - IGS  <entry2> <artistName>  TAI  <trackName>  Tailand,0
57667,<entry1>  Ilta - Taivas maan päällä - IGS  <entry2> <artistName>  Jigs  <trackName>  Stand Up,0
57668,<entry1>  Ilta - Taivas maan päällä - IGS  <entry2> <artistName>  Ilta  <trackName>  Taivas sylissäni,0
57669,<entry1>  Ilta - Taivas maan päällä - IGS  <entry2> <artistName>  Jigs  <trackName>  Maria,0
57670,<entry1>  Ilta - Taivas maan päällä - IGS  <entry2> <artistName>  Jigs  <trackName>  Let's Twist Again,0
57671,<entry1>  Ilta - Taivas maan päällä - IGS  <entry2> <artistName>  Maná  <trackName>  Ana,0
57672,<entry1>  Ilta - Taivas maan päällä - IGS  <entry2> <artistName>  Maná  <trackName>  Mar,0
57673,<entry1>  Avril Lavigne - Bite Me - IGS  <entry2> <artistName>  Avril Lavigne  <trackName>  Bite Me,1
57674,<entry1>  Avril Lavigne - Bite Me - IGS  <entry2> <artistName>  Avril Lavigne  <trackName>  Love Me Insane,0
57675,<entry1>  Avril Lavigne - Bite Me - IGS  <entry2> <artistName>  Ri  <trackName>  My riga,0
57676,<entry1>  Avril Lavigne - Bite Me - IGS  <entry2> <artistName>  Jigs  <trackName>  Maria,0
57677,<entry1>  Avril Lavigne - Bite Me - IGS  <entry2> <artistName>  Avril Lavigne  <trackName>  Tell Me It's Over,0
57678,<entry1>  Avril Lavigne - Bite Me - IGS  <entry2> <artistName>  Jigs  <trackName>  Pernilla,0
57679,<entry1>  Avril Lavigne - Bite Me - IGS  <entry2> <artistName>  Avril Lavigne  <trackName>  It Was In Me,0
57680,<entry1>  Avril Lavigne - Bite Me - IGS  <entry2> <artistName>  Avril Lavigne  <trackName>  Head Above Water (feat. We The Kings),0
57681,<entry1>  Avril Lavigne - Bite Me - IGS  <entry2> <artistName>  Avril Lavigne  <trackName>  Don't Tell Me,0
57682,<entry1>  Avril Lavigne - Bite Me - IGS  <entry2> <artistName>  Avril Lavigne  <trackName>  Bright,0
57683,<entry1>  Avril Lavigne - Bite Me - FB  <entry2> <artistName>  Avril Lavigne  <trackName>  Bite Me,1
57684,<entry1>  Avril Lavigne - Bite Me - FB  <entry2> <artistName>  Avril Lavigne  <trackName>  It Was In Me,0
57685,<entry1>  Avril Lavigne - Bite Me - FB  <entry2> <artistName>  Ri  <trackName>  BFK,0
57686,<entry1>  Avril Lavigne - Bite Me - FB  <entry2> <artistName>  Avril Lavigne  <trackName>  Birdie,0
57687,<entry1>  Avril Lavigne - Bite Me - FB  <entry2> <artistName>  Avril Lavigne  <trackName>  Don't Tell Me,0
57688,<entry1>  Avril Lavigne - Bite Me - FB  <entry2> <artistName>  Avril Lavigne  <trackName>  Tell Me It's Over,0
57689,<entry1>  Avril Lavigne - Bite Me - FB  <entry2> <artistName>  Avril Lavigne  <trackName>  Mobile,0
57690,<entry1>  Avril Lavigne - Bite Me - FB  <entry2> <artistName>  Avril Lavigne  <trackName>  Bright,0
57691,<entry1>  Avril Lavigne - Bite Me - FB  <entry2> <artistName>  KARI  <trackName>  War,0
57692,<entry1>  Avril Lavigne - Bite Me - FB  <entry2> <artistName>  Ri  <trackName>  Nije mi u planu,0
57693,<entry1>  Silk Sonic-An Evening with-WMB  <entry2> <artistName>  KSI  <trackName>  idk,0
57694,<entry1>  Silk Sonic-An Evening with-WMB  <entry2> <artistName>  KSI  <trackName>  CBA,0
57695,<entry1>  Silk Sonic-An Evening with-WMB  <entry2> <artistName>  SEVEN  <trackName>  Get It,0
57696,<entry1>  Silk Sonic-An Evening with-WMB  <entry2> <artistName>  SEVEN  <trackName>  Sign,0
57697,<entry1>  Silk Sonic-An Evening with-WMB  <entry2> <artistName>  Ensi  <trackName>  Iconic,0
57698,<entry1>  Silk Sonic-An Evening with-WMB  <entry2> <artistName>  Ensi  <trackName>  Change,0
57699,<entry1>  Silk Sonic-An Evening with-WMB  <entry2> <artistName>  Ensi  <trackName>  Lei,0
57700,<entry1>  Silk Sonic-An Evening with-WMB  <entry2> <artistName>  Ensi  <trackName>  Spit,0
57701,<entry1>  Silk Sonic-An Evening with-WMB  <entry2> <artistName>  Ensi  <trackName>  Noi,0
57702,<entry1>  Silk Sonic-An Evening with-WMB  <entry2> <artistName>  Silky  <trackName>  Sticks and Stones,0
57703,<entry1>  Ilta - Taivas maan päällä - FB  <entry2> <artistName>  Ilta  <trackName>  Taivas maan päällä,1
57704,<entry1>  Ilta - Taivas maan päällä - FB  <entry2> <artistName>  Hilt  <trackName>  Hilter,0
57705,<entry1>  Ilta - Taivas maan päällä - FB  <entry2> <artistName>  TAI  <trackName>  Tailand,0
57706,<entry1>  Ilta - Taivas maan päällä - FB  <entry2> <artistName>  Ilta  <trackName>  Taivas sylissäni,0
57707,<entry1>  Ilta - Taivas maan päällä - FB  <entry2> <artistName>  Ilta  <trackName>  All I Ask,0
57708,<entry1>  Ilta - Taivas maan päällä - FB  <entry2> <artistName>  Ilta  <trackName>  Voimanainen,0
57709,<entry1>  Ilta - Taivas maan päällä - FB  <entry2> <artistName>  Ilta  <trackName>  Anna tuulla vaan,0
57710,<entry1>  Ilta - Taivas maan päällä - FB  <entry2> <artistName>  Mala  <trackName>  Mulata,0
57711,<entry1>  Ilta - Taivas maan päällä - FB  <entry2> <artistName>  ISMA  <trackName>  Orbita,0
57712,<entry1>  Ilta - Taivas maan päällä - FB  <entry2> <artistName>  Ilta  <trackName>  River Lea,0
57713,<entry1>  Silk Sonic - Smoking Out The Window - IGS  <entry2> <artistName>  SIL  <trackName>  Windows,0
57714,<entry1>  Silk Sonic - Smoking Out The Window - IGS  <entry2> <artistName>  Sil  <trackName>  Windows,0
57715,<entry1>  Silk Sonic - Smoking Out The Window - IGS  <entry2> <artistName>  KSI  <trackName>  ok,0
57716,<entry1>  Silk Sonic - Smoking Out The Window - IGS  <entry2> <artistName>  SIL  <trackName>  Dirty Windows,0
57717,<entry1>  Silk Sonic - Smoking Out The Window - IGS  <entry2> <artistName>  Sil  <trackName>  Dirty Windows,0
57718,<entry1>  Silk Sonic - Smoking Out The Window - IGS  <entry2> <artistName>  TGS  <trackName>  The Swindle,0
57719,<entry1>  Silk Sonic - Smoking Out The Window - IGS  <entry2> <artistName>  Sia  <trackName>  Angel On The Wing,0
57720,<entry1>  Silk Sonic - Smoking Out The Window - IGS  <entry2> <artistName>  Jigs  <trackName>  Min jojo,0
57721,<entry1>  Silk Sonic - Smoking Out The Window - IGS  <entry2> <artistName>  Silky  <trackName>  We The Men,0
57722,<entry1>  Silk Sonic - Smoking Out The Window - IGS  <entry2> <artistName>  TGS  <trackName>  Log On,0
57723,<entry1>  Silk Sonic - albumi - FB  <entry2> <artistName>  Sia  <trackName>  Lab,0
57724,<entry1>  Silk Sonic - albumi - FB  <entry2> <artistName>  Sio  <trackName>  blu,0
57725,<entry1>  Silk Sonic - albumi - FB  <entry2> <artistName>  KSI  <trackName>  idk,0
57726,<entry1>  Silk Sonic - albumi - FB  <entry2> <artistName>  Silky  <trackName>  Sticks and Stones,0
57727,<entry1>  Silk Sonic - albumi - FB  <entry2> <artistName>  Sia  <trackName>  Music,0
57728,<entry1>  Silk Sonic - albumi - FB  <entry2> <artistName>  KSI  <trackName>  I LIKE SPORTS,0
57729,<entry1>  Silk Sonic - albumi - FB  <entry2> <artistName>  Silk  <trackName>  Exquisite Corpse (FULL ALBUM STREAM),0
57730,<entry1>  Silk Sonic - albumi - FB  <entry2> <artistName>  Soen  <trackName>  Illusion,0
57731,<entry1>  Silk Sonic - albumi - FB  <entry2> <artistName>  KSI  <trackName>  KSI Goes To Munich,0
57732,<entry1>  Silk Sonic - albumi - FB  <entry2> <artistName>  KSI  <trackName>  KSI vs. OZIL,0
57733,<entry1>  Efecto Pasillo - 10 - PO - NOV 2021  <entry2> <artistName>  Leto  <trackName>  20/21,0
57734,<entry1>  Efecto Pasillo - 10 - PO - NOV 2021  <entry2> <artistName>  210  <trackName>  210,0
57735,<entry1>  Efecto Pasillo - 10 - PO - NOV 2021  <entry2> <artistName>  210  <trackName>  Fence,0
57736,<entry1>  Efecto Pasillo - 10 - PO - NOV 2021  <entry2> <artistName>  Efecto Pasillo  <trackName>  México mayo 2014,0
57737,<entry1>  Efecto Pasillo - 10 - PO - NOV 2021  <entry2> <artistName>  Efecto Pasillo  <trackName>  Bonito,0
57738,<entry1>  Efecto Pasillo - 10 - PO - NOV 2021  <entry2> <artistName>  Felt  <trackName>  Be Still,0
57739,<entry1>  Efecto Pasillo - 10 - PO - NOV 2021  <entry2> <artistName>  K-efe  <trackName>  SWEET,0
57740,<entry1>  Efecto Pasillo - 10 - PO - NOV 2021  <entry2> <artistName>  Illy  <trackName>  On & On,0
57741,<entry1>  Efecto Pasillo - 10 - PO - NOV 2021  <entry2> <artistName>  K-efe  <trackName>  Báilalo,0
57742,<entry1>  Efecto Pasillo - 10 - PO - NOV 2021  <entry2> <artistName>  Felt  <trackName>  Free,0
57743,<entry1>  David Bowie - Box Brillant Adventure - PO - NOV 2021  <entry2> <artistName>  David Bowie  <trackName>  Brilliant Adventure,1
57744,<entry1>  David Bowie - Box Brillant Adventure - PO - NOV 2021  <entry2> <artistName>  David Bowie  <trackName>  Nature Boy,0
57745,<entry1>  David Bowie - Box Brillant Adventure - PO - NOV 2021  <entry2> <artistName>  DAVA  <trackName>  SANTA,0
57746,<entry1>  David Bowie - Box Brillant Adventure - PO - NOV 2021  <entry2> <artistName>  210  <trackName>  210,0
57747,<entry1>  David Bowie - Box Brillant Adventure - PO - NOV 2021  <entry2> <artistName>  David Bowie  <trackName>  Seven,0
57748,<entry1>  David Bowie - Box Brillant Adventure - PO - NOV 2021  <entry2> <artistName>  David Bowie  <trackName>  Ballad Of The Adventurers,0
57749,<entry1>  David Bowie - Box Brillant Adventure - PO - NOV 2021  <entry2> <artistName>  David Bowie  <trackName>  Art Decade,0
57750,<entry1>  David Bowie - Box Brillant Adventure - PO - NOV 2021  <entry2> <artistName>  David Bowie  <trackName>  I Can't Read,0
57751,<entry1>  David Bowie - Box Brillant Adventure - PO - NOV 2021  <entry2> <artistName>  David Bowie  <trackName>  All The Madmen,0
57752,<entry1>  David Bowie - Box Brillant Adventure - PO - NOV 2021  <entry2> <artistName>  David Bowie  <trackName>  Bombers,0
57753,<entry1>  WMP - Minelli - Nothing hurts - FB/IG - Traffic  <entry2> <artistName>  Minelli  <trackName>  Nothing Hurts,1
57754,<entry1>  WMP - Minelli - Nothing hurts - FB/IG - Traffic  <entry2> <artistName>  RA  <trackName>  Hong,0
57755,<entry1>  WMP - Minelli - Nothing hurts - FB/IG - Traffic  <entry2> <artistName>  Ellai  <trackName>  Nikotin,0
57756,<entry1>  WMP - Minelli - Nothing hurts - FB/IG - Traffic  <entry2> <artistName>  Hu  <trackName>  Millemila,0
57757,<entry1>  WMP - Minelli - Nothing hurts - FB/IG - Traffic  <entry2> <artistName>  RA  <trackName>  Meet Nellie,0
57758,<entry1>  WMP - Minelli - Nothing hurts - FB/IG - Traffic  <entry2> <artistName>  Raf  <trackName>  Dimmi di no,0
57759,<entry1>  WMP - Minelli - Nothing hurts - FB/IG - Traffic  <entry2> <artistName>  RA  <trackName>  Brothel Fight,0
57760,<entry1>  WMP - Minelli - Nothing hurts - FB/IG - Traffic  <entry2> <artistName>  Raf  <trackName>  Tu,0
57761,<entry1>  WMP - Minelli - Nothing hurts - FB/IG - Traffic  <entry2> <artistName>  Raf  <trackName>  Ti amo,0
57762,<entry1>  WMP - Minelli - Nothing hurts - FB/IG - Traffic  <entry2> <artistName>  Hurts  <trackName>  Liar,0
57763,<entry1>  Post na Instagramie: AVRIL IS BACK! ❤️‍🔥...  <entry2> <artistName>  Post Animal  <trackName>  Post Animal,0
57764,<entry1>  Post na Instagramie: AVRIL IS BACK! ❤️‍🔥...  <entry2> <artistName>  ABRAM  <trackName>  Mine,0
57765,<entry1>  Post na Instagramie: AVRIL IS BACK! ❤️‍🔥...  <entry2> <artistName>  Ami  <trackName>  Na Lune,0
57766,<entry1>  Post na Instagramie: AVRIL IS BACK! ❤️‍🔥...  <entry2> <artistName>  RA  <trackName>  Arrival,0
57767,<entry1>  Post na Instagramie: AVRIL IS BACK! ❤️‍🔥...  <entry2> <artistName>  MIST  <trackName>  Name,0
57768,<entry1>  Post na Instagramie: AVRIL IS BACK! ❤️‍🔥...  <entry2> <artistName>  MIST  <trackName>  Karlas Back,0
57769,<entry1>  Post na Instagramie: AVRIL IS BACK! ❤️‍🔥...  <entry2> <artistName>  Anvil  <trackName>  Game Over,0
57770,<entry1>  Post na Instagramie: AVRIL IS BACK! ❤️‍🔥...  <entry2> <artistName>  RA  <trackName>  Opium Sonata,0
57771,<entry1>  Post na Instagramie: AVRIL IS BACK! ❤️‍🔥...  <entry2> <artistName>  RA  <trackName>  White Mountain,0
57772,<entry1>  Post na Instagramie: AVRIL IS BACK! ❤️‍🔥...  <entry2> <artistName>  RA  <trackName>  Tournament,0
57773,<entry1>  Post na Instagramie: Jutro premiera albumu...  <entry2> <artistName>  Jutrø  <trackName>  Auto,0
57774,<entry1>  Post na Instagramie: Jutro premiera albumu...  <entry2> <artistName>  ABRAM  <trackName>  Mine,0
57775,<entry1>  Post na Instagramie: Jutro premiera albumu...  <entry2> <artistName>  Ami  <trackName>  Na Lune,0
57776,<entry1>  Post na Instagramie: Jutro premiera albumu...  <entry2> <artistName>  RA  <trackName>  Into the Sunset,0
