index,value
121934,1
121944,1
121974,1
121994,1
122004,1
122024,1
122034,1
122044,1
122064,1
122074,1
122104,1
122237,0
122384,1
122394,1
122404,1
122454,1
122518,1
122526,1
122538,1
122547,1
122556,1
122566,1
122575,1
122584,1
122594,1
122604,1
122614,1
122634,1
122644,1
122664,1
122674,1
122734,1
122764,0
122807,1
122817,1
122824,1
122834,1
122864,1
122894,1
123078,0
123095,0
123104,1
123114,1
123154,1
123164,1
123174,1
123204,1
123244,1
123254,1
123264,1
123274,1
123284,1
123285,1
123294,1
123407,1
123417,1
123424,1
123444,1
123454,1
123484,1
123494,1
123504,1
123514,1
123584,1
123694,1
123704,1
123714,1
123724,1
123751,1
123754,1
123764,1
123779,1
123787,1
123804,1
123914,1
123919,0
123924,1
123934,1
123944,1
123954,1
123964,1
123974,1
123984,1
123994,1
124054,1
124074,1
124084,1
124094,1
124104,1
124114,1
124124,1
124134,1
124144,1
124154,1
124164,1
124174,1
124175,1
124177,1
124184,1
124185,1
124187,1
124194,1
124195,1
124197,1
124204,1
124234,1
124244,1
124364,1
124426,1
124434,1
124444,1
124445,1
124457,1
124468,1
124481,1
124489,1
124496,1
124510,1
124518,1
124594,1
124604,1
124634,1
124644,1
124654,1
124664,1
124674,1
124744,1
124754,1
124764,1
124774,1
124924,1
124934,1
124944,1
124954,1
125024,1
125034,1
125044,1
125054,1
125064,1
125074,1
125084,1
125094,1
125104,1
125114,1
125124,1
125194,1
125196,0
125204,1
125205,0
125214,1
125215,1
125244,1
125254,1
125264,1
125274,1
125284,1
125294,1
125411,0
125414,1
125734,1
125816,0
125855,1
125954,1
125984,1
126094,1
126124,1
126164,1
126174,1
126184,1
126194,1
126214,1
126304,1
126364,1
126414,1
126424,1
126444,1
126454,1
126475,1
126524,1
126574,1
126584,1
126594,1
126624,1
126625,1
126626,1
126627,1
126644,1
126664,1
126694,1
126704,1
126734,1
126746,0
126754,1
126774,1
126844,1
126874,1
126914,1
126923,0
126924,1
126934,1
126974,1
127034,1
127094,1
127114,1
127124,1
127184,1
127214,1
127264,1
127284,1
127294,1
127304,1
127354,1
127374,1
127414,1
127443,0
127444,1
127494,1
127544,1
127564,1
127584,1
127604,1
127624,1
127634,1
127635,0
127636,0
127643,0
127644,1
127706,1
127734,1
127735,1
127784,1
127794,1
127804,1
127814,1
127824,1
127864,1
127894,1
127961,1
128005,1
128014,1
128023,1
128024,1
128034,1
128035,1
128036,1
128042,1
128044,1
128053,0
128094,1
128126,1
128144,1
128154,1
128174,1
128175,1
128184,1
128185,1
128204,1
128205,1
128224,1
128234,1
128235,1
128239,1
128241,1
128244,1
128254,1
128255,1
128274,1
128314,1
128325,1
128336,1
128344,1
128345,1
128364,1
128374,1
128384,1
128394,1
128419,1
128424,1
128444,1
128454,1
128455,1
128524,1
128534,1
128544,1
128546,0
128564,1
128565,1
128574,1
128594,1
128604,1
128614,1
128619,1
128634,1
128694,1
128697,1
128704,1
128714,1
128734,1
128754,1
128774,1
128784,1
128804,1
128814,1
128864,1
128865,1
128867,1
128884,1
128894,1
128944,1
128984,1
129024,1
129025,1
129026,1
129034,1
129044,1
129054,1
129094,1
129114,1
129115,1
129124,1
129125,1
129174,1
129175,1
129184,1
129185,1
129191,1
129194,1
129195,1
129205,1
129207,1
129209,1
129214,1
129215,1
129216,1
129224,1
129225,1
129226,1
129234,1
129235,1
129236,1
129242,1
129244,1
129245,1
129246,1
129266,1
129277,0
129334,1
129434,1
129438,1
129464,1
129465,1
129466,1
129474,1
129475,1
129476,1
129484,1
129485,1
129486,1
129498,1
129499,1
129500,1
129534,1
129544,1
129545,1
129574,1
129575,1
129579,1
129611,0
129613,0
129616,1
129617,1
129684,1
129694,1
129744,1
129754,1
129764,1
129775,1
129784,1
129785,1
129794,1
129795,1
129796,1
129814,1
129815,1
129816,1
129824,1
129826,1
129828,1
129844,1
129874,1
129911,1
129914,1
129934,1
129944,1
129954,1
129994,1
129995,1
129997,1
130004,1
130014,1
130024,1
130065,1
130066,1
130070,1
130094,1
130104,1
130105,1
130124,1
130134,1
130135,1
130144,1
130147,1
130152,1
130154,1
130174,1
130214,1
130244,1
130254,1
130344,1
130354,1
130394,1
130401,1
130474,1
130475,1
130494,1
130516,1
130524,1
130525,1
130526,1
130534,1
130535,1
130536,1
130544,1
130545,1
130546,1
130552,1
130554,1
130555,1
130556,1
130563,1
130579,1
130589,1
130603,1
130604,1
130614,1
130634,1
130635,1
130657,1
130666,1
130744,1
130745,1
130746,1
130754,1
130755,1
130756,1
130766,1
130767,1
130780,1
130782,1
130784,1
130787,1
130797,1
130799,1
130815,1
130816,1
130825,1
130826,1
130835,1
130836,1
130844,1
130854,1
130855,1
130864,1
130865,1
130873,1
130874,1
130875,1
130881,1
130884,1
130885,1
130894,1
130895,1
130901,1
130904,1
130905,1
130906,1
130912,1
130914,1
130915,1
130922,1
130924,1
130925,1
130935,1
130936,1
130945,1
130946,1
130954,1
130955,1
130959,1
130966,1
130975,1
131004,1
131093,1
131094,1
131106,1
131124,1
131134,0
131135,0
131139,0
131144,1
131145,1
131154,1
131155,1
131164,1
131175,0
131185,1
131194,1
131214,1
131224,1
131234,1
131264,1
131276,1
131320,1
131344,1
131354,1
131365,1
131374,1
131384,1
131394,1
131424,1
131429,1
131434,1
131444,1
131454,1
131464,1
131534,1
131544,1
131574,1
131584,1
131594,1
131604,1
131644,1
131650,1
131654,1
131664,1
131667,0
131704,1
131716,1
131725,1
131736,1
131744,1
131754,1
131759,1
131764,1
131769,1
131794,1
131825,1
131828,0
131834,1
131904,1
131914,1
131984,1
131987,1
131994,1
132014,1
132018,1
132024,1
132028,1
132034,1
132040,1
132044,1
132074,1
132124,1
132125,1
132164,1
132244,1
132257,1
132265,1
132282,1
132298,1
132305,1
132315,1
132324,1
132328,1
132335,1
132338,1
132355,1
132384,1
132385,1
132404,1
132405,1
132414,1
132424,1
132430,1
132435,1
132446,1
132456,1
132467,1
132475,1
132486,1
132495,1
132515,1
132527,1
132535,1
132546,1
132555,1
132565,1
132586,1
132595,1
132606,1
132614,1
132625,1
132626,1
132627,1
132628,1
132648,1
132664,1
132674,1
132677,1
132684,1
132706,1
132718,1
132767,1
132777,1
132787,1
132801,1
132807,1
132816,1
132827,1
132834,1
132852,1
132884,1
132892,1
132915,1
132925,1
132940,1
132948,1
132958,1
132996,1
133006,1
133016,1
133024,1
133027,1
133028,1
133035,1
133045,1
133055,1
133068,1
133084,1
133096,1
133130,1
133134,1
133135,1
133146,1
133163,1
133167,1
133184,1
133199,1
133204,1
133205,1
133214,1
133215,1
133221,1
133224,1
133234,1
133235,1
133244,1
133245,1
133254,1
133264,1
133275,1
133284,1
133334,1
133344,1
133364,1
133366,1
133374,1
133384,1
133393,1
133406,1
133424,1
133425,1
133427,1
133434,1
133435,1
133444,1
133464,1
133465,1
133472,1
133488,1
133499,1
133510,1
133519,1
133529,1
133540,1
133559,1
133603,0
133617,1
133626,1
133634,1
133651,1
133660,1
133664,1
133704,1
133714,1
133734,1
133744,1
133745,1
133774,1
133784,1
133804,1
133864,1
133879,1
133893,1
133896,1
133905,1
133914,1
133924,1
133934,1
133944,1
133954,1
133964,1
134005,1
134014,1
134024,1
134054,1
134055,1
134056,1
134064,1
134065,1
134074,1
134075,1
134088,1
134094,1
134095,1
134096,1
134114,1
134124,1
134134,1
134144,0
134145,0
134148,0
134174,1
134184,1
134194,1
134204,1
134214,1
134224,1
134234,1
134244,1
134288,1
134304,1
134314,1
134327,1
134334,1
134335,1
134344,1
134364,1
134374,1
134392,1
134413,1
134434,0
134436,0
134444,1
134454,1
134464,1
134474,1
134489,1
134504,1
134625,1
134626,1
134664,1
134665,1
134677,1
134695,1
134704,1
134717,1
134718,1
134735,1
134745,1
134755,1
134814,1
134816,1
134864,1
134874,1
134884,1
134934,1
134944,1
134945,1
134974,1
134984,1
134985,1
134994,1
135005,1
135006,1
135007,1
135008,1
135014,1
135015,1
135028,1
135034,1
135036,1
135044,1
135056,1
135066,0
135104,1
135114,1
135244,1
135264,1
135265,1
135266,1
135274,1
135288,1
135297,1
135329,1
135337,0
135341,1
135348,1
135364,1
135365,1
135374,1
135384,1
135406,1
135424,1
135444,1
135464,1
135465,1
135474,1
135475,1
135494,1
135505,1
135537,0
135542,1
135553,1
135615,1
135628,1
135634,1
135654,1
135664,1
135698,1
135706,1
135714,1
135724,1
135754,1
135767,1
135777,1
135784,1
135805,1
135814,1
135825,1
135854,1
135864,1
135874,1
135884,1
135894,1
135904,1
135914,1
135924,1
135944,1
135954,1
136035,1
136051,1
136076,1
136094,1
136098,1
136099,1
136104,1
136114,1
136115,0
136125,1
136126,1
136144,1
136184,1
136185,1
136198,1
136214,1
136215,1
136219,1
136224,1
136225,1
136244,1
136245,1
136246,1
136247,1
136248,1
136252,1
136264,1
136265,1
136284,1
136285,1
136286,1
136294,1
136304,1
136305,1
136306,0
136310,0
136324,1
136374,1
136424,1
136434,1
136444,1
136454,1
136455,1
136464,1
136465,1
136469,1
136484,1
136485,1
136495,1
136504,1
136534,1
136574,1
136604,1
136624,1
136634,1
136654,1
136684,1
136704,1
136724,1
136765,0
136784,1
136805,1
136845,1
136864,1
136884,1
136894,1
136914,1
136974,1
137008,1
137015,1
137034,1
137055,1
137144,1
137154,1
137164,1
137168,1
137174,1
137184,1
137204,1
137214,1
137225,1
137274,1
137324,1
137344,1
137364,1
137374,1
137424,1
137454,1
137474,1
137484,1
137485,0
137504,1
137534,1
137554,1
137564,1
137565,1
137566,1
137567,1
137574,1
137595,1
137614,1
137634,1
137647,1
137654,1
137664,1
137674,1
137684,1
137724,1
137764,1
137774,1
137794,1
137804,1
137814,1
137824,1
137844,1
137864,1
137904,1
137906,0
137910,0
137914,1
137934,1
137954,1
137971,1
137974,1
138094,1
138114,1
138124,1
138175,1
138176,1
138184,1
138194,1
138219,1
138234,1
138244,1
138250,0
138264,1
138314,1
138394,1
138404,1
138414,1
138425,1
138426,1
138427,1
138484,1
138504,1
138534,1
138564,1
138594,1
138634,1
138654,1
138704,1
138706,1
138794,1
138814,1
138834,1
138964,1
139014,1
139015,1
139054,1
139064,1
139184,1
139194,1
139204,1
139214,1
139216,1
139224,1
139234,1
139244,1
139245,1
139378,0
139383,0
139394,1
139704,1
139714,1
139745,1
139824,1
139834,1
139844,1
139874,1
139904,1
139964,1
139974,1
139994,1
140014,1
140024,1
140034,1
140054,1
140074,1
140104,1
140114,1
140164,1
140167,1
140184,1
140194,1
140274,1
140284,1
140294,1
140304,1
140324,1
140345,0
140414,1
140415,1
140434,1
140444,1
140537,0
140552,0
140554,1
140594,1
140622,0
140674,1
140684,1
140685,1
140686,1
140785,0
140794,1
140804,1
140824,1
140825,1
140874,1
140884,1
141064,1
141067,0
141074,1
141076,0
141084,1
141094,1
141114,1
141115,0
141134,1
141135,0
141144,1
141145,0
141190,0
141214,1
141224,1
141234,1
141235,1
141374,1
141384,1
141394,1
141414,1
141454,1
141464,1
141494,1
141524,0
141525,0
141526,0
141534,1
141545,0
141553,0
141584,1
141585,1
141614,1
141634,1
141664,1
141704,1
141709,1
141754,1
141794,1
141795,0
141824,1
141834,1
141934,1
141947,0
141994,1
142024,1
142064,1
142084,1
142085,1
142114,1
142134,1
142144,1
142145,0
142164,1
142194,1
142284,0
142285,0
142288,0
142294,1
142314,1
142324,1
142354,1
142364,1
142384,1
142454,1
142534,1
142544,1
142564,1
142565,1
142584,1
142585,0
142604,1
142704,1
142744,1
142754,1
142774,1
142784,1
142794,1
142804,1
142814,1
142824,1
142844,1
142847,1
142854,1
142874,1
142894,1
142904,1
142914,1
142924,1
142934,1
142944,1
142954,1
142974,1
142984,1
143074,1
143084,1
143092,1
143094,1
143164,1
143184,1
143214,1
143274,1
143284,1
143294,1
143304,1
143314,1
143324,1
143344,1
143354,1
143374,1
143384,1
143404,1
143424,1
143444,1
143454,1
143504,1
143514,1
143594,1
143604,1
143614,1
143624,1
143644,1
143664,1
143674,1
143684,1
143694,1
143704,1
143774,1
143784,1
143794,1
143814,1
143834,1
143884,1
143904,1
143954,1
143964,1
143974,1
144004,1
144024,1
144034,1
144074,1
144114,1
144174,1
144184,1
144234,1
144304,1
144314,1
144334,1
144364,1
144434,1
144454,1
144494,1
144495,1
144538,1
144554,1
144564,1
144584,1
144594,1
144604,1
144614,1
144624,1
144634,1
144644,1
144684,1
144694,1
144736,0
144755,0
144760,0
144798,0
144814,1
144816,0
144818,0
144824,1
144835,1
144844,1
144864,1
144884,1
144934,1
144984,1
145045,1
145094,1
145104,1
145144,1
145164,1
145184,1
145194,1
145214,1
145234,1
145264,1
145304,1
145305,1
145314,1
145334,1
145354,1
145364,1
145384,1
145414,1
145434,1
145454,1
145504,1
145514,1
145604,1
145654,1
145714,1
145744,1
145754,1
145757,1
145764,1
145774,1
145804,1
145844,1
145874,1
145934,1
145945,0
145947,0
145950,0
145974,1
145994,1
146004,1
146014,1
146034,1
146044,1
146094,1
146214,1
146224,1
146244,1
146274,1
146294,1
146304,1
146344,1
146355,1
146364,1
146424,1
146434,1
146504,1
146544,1
146574,1
146594,1
146604,1
146614,1
146624,1
146654,1
146684,1
146685,1
146704,1
146784,1
146844,1
146853,0
146874,1
146884,1
146914,1
146944,1
146984,1
147024,1
147114,1
147144,1
147155,1
147174,1
147186,0
147194,1
147205,1
147214,1
147284,1
147304,1
147354,1
147364,1
147384,1
147404,1
147414,1
147504,1
147534,1
147558,0
147704,1
147744,1
147764,1
147765,1
147774,1
147804,1
147834,1
147864,1
147867,0
147874,1
147924,1
148024,1
148034,1
148054,1
148094,1
148164,1
148194,1
148225,1
148244,1
148304,1
148354,1
148364,1
148374,1
148404,1
148474,1
148484,1
148494,1
148514,1
148524,1
148534,1
148535,1
148594,1
148624,1
148694,1
148714,1
148774,1
148784,1
148814,1
148854,1
148864,1
148874,1
148914,1
148924,1
148964,1
149014,1
149044,1
149054,1
149064,1
149094,1
149104,1
149124,1
149164,1
149184,1
149244,1
149264,1
149314,1
149344,1
149424,1
149434,1
149444,1
149484,1
149524,1
149544,1
149564,1
149574,1
149576,0
149644,1
149664,1
149684,1
149694,1
149714,1
149734,1
149744,1
149754,1
149784,0
149804,1
149814,1
149864,1
149914,1
149944,1
149964,1
149974,1
149994,1
150014,1
150024,1
150074,1
150094,1
150095,0
150104,1
150114,1
150134,1
150145,1
150184,1
150201,0
150244,1
150304,1
150414,1
150434,1
150494,1
150524,1
150534,1
150544,1
150554,1
150574,1
150584,1
150634,1
150664,1
150684,1
150694,1
150704,1
150734,1
150784,1
150809,0
150814,1
150834,1
150844,1
150904,1
150914,1
150944,1
150954,1
150956,0
150984,1
151011,1
151024,1
151044,1
151094,1
151114,1
151134,1
151135,1
151164,1
151184,1
151234,1
151344,1
151444,1
151459,0
151464,1
151484,1
151494,1
151524,1
151544,1
151564,1
151584,1
151594,1
151604,1
151654,1
151664,1
151665,1
151834,1
151894,1
151904,1
151914,1
151964,1
151965,0
151974,1
152044,1
152054,1
152064,1
152084,1
152154,1
152164,1
152194,1
152204,1
152214,1
152264,1
152274,1
152284,1
152294,1
152304,1
152314,1
152324,1
152394,1
152424,1
152434,1
152454,1
152494,1
152504,1
152514,1
152524,1
152585,0
152604,1
152624,1
152644,1
152684,1
152694,1
152754,1
152804,1
152824,1
152924,1
152954,1
153034,1
153044,1
153084,1
153094,1
153114,1
153124,1
153134,1
153144,1
153164,1
153174,1
153194,1
153214,1
153244,1
153264,1
153274,1
153314,1
153324,1
153334,1
153394,1
153404,1
153444,1
153454,1
153474,1
153504,1
153524,1
153544,1
153564,1
153584,1
153585,1
153586,1
153664,1
153694,1
153754,1
153764,1
153794,1
153804,1
153815,1
153824,1
153894,1
153924,1
153934,1
153944,1
153954,1
153994,1
154054,1
154064,1
154084,1
154124,1
154134,1
154144,1
154145,1
154184,1
154194,1
154214,1
154244,1
154254,1
154284,1
154294,1
154334,1
154344,1
154394,1
154414,1
154424,1
154434,1
154446,0
154452,0
154494,1
154534,1
154554,1
154574,1
154604,1
154634,1
154654,1
154674,1
154754,1
154764,1
154794,1
154827,1
154844,1
154904,1
154905,1
154909,1
154964,1
155024,1
155034,1
155044,1
155164,1
155184,1
155214,1
155215,1
155244,1
155255,1
155264,1
155268,1
155324,1
155334,1
155384,1
155414,1
155434,1
155474,1
155504,1
155514,1
155524,1
155544,1
155554,1
155564,1
155565,0
155566,0
155572,0
155574,1
155614,1
155654,1
155694,1
155704,1
155714,1
155744,1
155764,1
155784,1
155854,1
155944,1
155974,1
156014,1
156054,1
156074,1
156104,1
156134,1
156144,1
156194,1
156244,1
156246,1
156264,1
156284,1
156304,1
156314,1
156354,1
156364,1
156394,1
156404,1
156420,0
156424,1
156425,1
156484,1
156544,1
156554,1
156584,1
156604,1
156654,1
156664,1
156674,1
156694,1
156703,0
156704,1
156724,1
156734,1
156744,1
156814,1
156824,1
156884,1
156894,1
156957,0
156964,1
157014,1
157036,1
157134,1
157144,1
157154,1
157174,1
157184,1
157204,1
157224,1
157260,0
157294,1
157324,1
157344,1
157384,1
157392,0
157394,1
157424,1
157444,1
157471,0
157484,1
157514,1
157594,1
157654,1
157664,1
157684,1
157694,1
157714,1
157734,1
157741,1
157744,1
157814,1
157824,1
157834,1
157838,0
157884,1
157894,1
157895,1
157914,1
157944,1
157974,1
157975,1
157984,1
157994,1
158004,1
158034,1
158044,1
158064,1
158104,1
158105,1
158154,1
158184,1
158204,1
158214,1
158254,1
158255,0
158273,0
158284,1
158294,1
158304,1
158314,1
158315,1
158336,0
158344,1
158354,1
158374,1
158394,1
158424,1
158434,1
158474,1
158484,1
158544,1
158564,1
158584,1
158634,1
158654,1
158684,1
158704,1
158714,1
158744,1
158794,1
158804,1
158816,0
158874,1
158894,1
158895,1
158896,1
158897,1
158904,1
158944,1
158954,1
158984,1
158994,1
159024,1
159044,1
159054,1
159064,1
159074,1
159144,1
159184,1
159194,1
159244,1
159294,1
159315,1
159324,1
159354,1
159394,1
159414,1
159444,1
159454,1
159485,1
159504,1
159524,1
159526,0
159529,0
159594,1
159604,1
159645,1
159664,1
159674,1
159744,1
159754,1
159774,1
159784,1
159794,1
159804,1
159832,0
159954,1
160034,1
160074,1
160104,1
160124,1
160134,1
160144,1
160214,1
160227,1
160254,1
160264,1
160274,1
160294,1
160304,1
160314,1
160364,1
160394,1
160434,1
160444,1
160494,1
160495,1
160524,1
160534,1
160544,1
160565,1
160574,1
160614,1
160634,1
160694,1
160745,1
160804,1
160834,1
160854,1
160856,0
160864,1
160874,1
160934,1
160984,1
161036,0
161060,0
161064,1
161074,1
161104,1
161194,1
161244,1
161304,1
161334,1
161344,1
161364,1
161374,1
161394,1
161404,1
161424,1
161484,1
161517,0
161524,1
161574,1
161614,1
161695,1
161696,1
161697,1
161714,1
161734,1
161774,1
161784,1
161794,1
161804,1
161822,1
161845,1
161855,1
161865,1
161875,1
161876,1
161877,1
161925,1
161935,1
161975,1
161985,1
162005,1
162006,0
162015,1
162035,1
162045,1
162055,1
162075,1
162095,1
162126,1
162135,1
162146,1
162215,1
162216,1
162225,1
162226,1
162235,1
162237,1
162245,1
162246,1
162255,1
162256,1
162265,1
162266,1
162275,1
162276,1
162285,1
162286,1
162335,1
162338,1
162345,1
162355,1
162365,1
162461,0
162471,0
162525,1
162585,1
162665,1
162715,1
162716,1
162755,1
162785,1
162795,1
162805,1
162885,1
162895,1
162905,1
162906,1
162961,1
162991,0
162992,1
163001,1
163011,1
163051,1
163052,1
163061,1
163151,1
163213,1
163261,1
163304,1
163315,1
163329,1
163335,1
163347,1
163357,1
163365,1
163376,1
163385,1
163395,1
163409,1
163415,1
163426,1
163435,1
163445,1
163451,1
163453,1
163461,1
163471,1
163498,1
163508,1
163518,1
163531,1
163543,1
163579,0
163591,1
163611,0
163621,1
163671,1
163721,1
163821,1
163871,1
163901,1
163911,1
163921,1
163931,1
163941,1
163951,1
163961,1
163971,1
164011,1
164061,1
164063,0
164161,1
164201,1
164297,1
164311,1
164341,1
164345,1
164451,1
164544,1
164546,1
164550,1
164560,1
164580,1
164590,1
164600,1
164610,1
164617,1
164661,1
164680,1
164690,1
164712,1
164761,1
164770,1
164780,1
164820,1
164840,1
164850,1
164870,1
164880,1
164930,1
165010,1
165079,0
165088,0
165110,1
165140,1
165160,1
165170,1
165260,1
165271,1
165340,1
165350,1
165360,1
165380,1
165420,1
165430,1
165510,1
165520,1
165521,1
165531,1
165541,1
165550,1
165560,1
165630,1
165660,1
165670,1
165690,1
165700,1
165710,1
165730,1
165731,1
165733,1
165734,1
165738,1
165740,1
165742,1
165745,1
165746,1
165752,1
165754,1
165755,1
165756,1
165760,1
165767,1
165770,1
165771,1
165773,1
165778,1
165780,1
165781,1
165783,1
165786,1
165787,1
165789,1
165793,1
165794,1
165795,1
165796,1
165802,1
165803,1
165804,1
165805,1
165806,1
165809,1
165814,1
165816,1
165817,1
165818,1
165820,1
165822,1
165823,1
165825,1
165827,1
165878,1
165918,1
165978,1
166028,1
166038,1
166048,1
166058,1
166068,1
166119,0
166148,1
166158,1
166178,1
166203,0
166222,0
166232,0
166233,0
166235,0
166248,1
166288,1
166298,1
166328,1
166338,1
166358,1
166359,1
166378,1
166388,1
166483,0
166494,1
166502,1
166513,1
166522,1
166532,1
166542,1
166553,1
166563,1
166573,1
166583,1
166648,1
166658,1
166688,1
166708,1
166744,0
166788,1
166798,1
166848,1
166858,1
166873,0
166938,1
166942,0
166979,1
166986,1
166998,1
167008,1
167010,0
167018,1
167038,1
167048,1
167088,1
167192,0
167205,1
167211,1
167222,1
167228,1
167238,1
167297,0
167348,1
167488,1
167548,1
167589,0
167638,1
167668,1
167718,1
167736,0
167748,1
167778,1
167789,1
167790,1
167798,1
167824,0
167858,0
167860,0
167862,0
167864,0
167878,0
167879,0
167881,0
167884,0
167988,1
167998,1
168008,1
168018,1
168028,1
168158,1
168168,1
168178,1
168188,1
168198,1
168208,1
168218,1
168228,1
168349,0
168418,1
168438,1
168458,1
168488,1
168498,1
168548,1
168718,1
168728,1
168738,1
168778,1
168828,1
168838,1
168848,1
168858,1
168988,1
168998,1
169008,1
169018,1
169019,1
169028,1
169029,1
169038,1
169049,1
169059,1
169068,1
169081,1
169088,1
169228,1
169248,1
169258,1
169268,1
169278,1
169288,1
169298,1
169319,1
169368,1
169378,1
169448,1
169468,1
169608,1
169618,1
169628,1
169638,1
169665,1
169677,1
169798,1
169808,1
169828,1
169838,1
169848,1
169858,1
169868,1
169878,1
169888,1
169898,1
169928,1
169958,1
170018,1
170041,0
170068,1
170078,1
170218,1
170228,1
170278,1
170288,1
170329,1
170339,1
170348,1
170438,1
170442,0
170448,1
170488,1
170507,0
170508,1
170528,1
170538,1
170540,0
170548,1
170558,1
170590,1
170642,1
170662,1
170692,1
170742,1
170762,1
170782,1
170792,1
170802,1
170822,1
170852,1
170872,1
170915,0
170922,1
170923,1
170932,1
171002,1
171152,1
171242,1
171252,1
171299,1
171321,1
171322,1
171342,1
171412,1
171442,1
171486,1
171490,1
171492,1
171501,1
171511,1
171541,1
171551,1
171561,1
171571,1
171577,1
171601,1
171615,0
171631,1
171671,1
171781,1
171791,1
171931,1
171932,1
171941,1
171942,1
171981,1
172021,1
172056,0
172071,0
172073,0
172076,0
172077,0
172090,0
172131,1
172231,1
172241,1
172261,1
172271,1
172281,1
172291,1
172301,1
172302,1
172351,1
172361,1
172362,1
172376,0
172421,1
172461,1
172501,1
172511,1
172621,1
172641,1
172661,1
172681,1
172682,1
172731,1
172732,1
172733,1
172735,1
172745,1
172755,1
172765,1
172775,1
172785,1
172795,1
172805,1
172936,1
172975,1
172976,1
172986,1
172995,1
172996,1
173006,1
173007,1
173008,1
173049,1
173079,1
173099,1
173110,1
173115,1
173116,1
173117,1
173119,1
173129,1
173189,1
173199,1
173209,1
173220,1
173259,1
173278,1
173289,1
173299,1
173309,1
173319,1
173329,1
173339,1
173349,1
173359,1
173361,1
173363,1
173364,1
173384,1
173392,1
173403,1
173415,1
173446,1
173507,1
173566,1
173576,1
173596,1
173606,1
173636,1
173646,1
173717,1
173719,1
173720,1
173727,1
173729,1
173734,1
173735,1
173744,1
173745,1
173754,1
173755,1
173764,1
173765,1
173774,1
173775,1
173784,1
173785,1
173794,1
173795,1
173804,1
173805,1
173814,1
173824,1
173834,1
173855,1
173885,1
173894,1
173944,1
173954,1
174004,1
174015,1
174016,1
174024,1
174025,1
174026,1
174027,1
174034,1
174035,1
174036,1
174037,1
174044,1
174055,1
174060,1
174064,1
174071,1
174078,1
174086,1
174087,1
174088,1
174092,1
174093,1
174095,1
174097,1
174100,1
174101,1
174104,1
174106,1
174108,1
174110,1
174111,1
174114,1
174116,1
174117,1
174118,1
174120,1
174121,1
174124,1
174127,1
174139,1
174141,1
174142,1
174145,1
174149,1
174150,1
174151,1
174153,1
174155,1
174157,1
174159,1
174161,1
174162,1
174163,1
174166,1
174170,1
174171,1
174172,1
174173,1
174174,1
174175,1
174183,1
174184,1
174185,1
174187,1
174189,1
174229,1
174339,1
174349,1
174359,1
174369,1
174409,1
174419,1
174459,1
174460,1
174470,1
174499,1
174509,1
174529,1
174539,1
174549,1
174559,1
174570,1
174589,1
174599,1
174609,1
174619,1
174629,1
174659,1
174669,1
174720,1
174749,1
174759,1
174799,1
174849,1
174859,1
174869,1
174899,1
174929,1
174959,1
174979,1
174999,1
175019,1
175039,1
175049,1
175079,1
175099,1
175109,1
175139,1
175149,1
175159,1
175169,1
175189,1
175209,1
175219,1
175229,1
175269,1
175309,1
175319,1
175349,1
175369,1
175379,1
175389,1
175429,1
175439,1
175479,1
175489,1
175530,1
175549,1
175560,1
175599,1
175609,1
175629,1
175679,1
175709,1
175779,1
175799,1
175809,1
175819,0
175820,0
175829,1
175839,1
175849,1
175894,1
175905,1
175909,1
175939,1
175949,1
175959,1
176015,1
176019,1
176029,1
176049,1
176139,1
176259,1
176269,1
176279,1
176309,1
176319,1
176349,1
176369,1
176399,1
176429,1
176439,1
176459,1
176469,1
176589,1
176639,1
176669,1
176679,1
176729,1
176809,1
176879,0
176939,1
176941,0
176959,1
177022,0
177044,0
177049,0
177159,1
177179,1
177189,1
177199,1
177211,0
177212,0
177369,1
177399,1
177429,1
177439,1
177459,1
177469,1
177489,1
177529,1
177539,1
177589,1
177609,1
177669,1
177689,1
177729,1
177780,1
177810,1
177846,0
177899,1
178239,1
178259,1
178265,0
178299,1
178369,1
178399,1
178429,1
178439,1
178459,1
178491,0
178509,1
178519,1
178599,1
178609,1
178629,1
178669,1
178739,1
178792,1
178799,1
178809,1
178859,1
178869,1
178879,1
178889,1
178999,1
179009,1
179043,1
179049,1
179219,1
179269,1
179279,1
179329,1
179399,1
179429,1
179439,1
179449,1
179459,1
179469,1
179499,1
179509,1
179529,1
179589,1
179599,1
179609,1
179629,1
179639,1
179649,1
179659,1
179709,1
179739,1
179745,1
179759,1
179839,1
179869,1
179899,1
179949,1
179969,1
179972,1
179989,1
180199,1
180209,1
180219,1
180239,1
180290,1
180329,1
180339,1
180349,0
180360,0
180379,1
180389,1
180629,1
180659,1
180679,1
180769,1
180770,1
180789,1
180800,1
180809,1
180839,1
180849,1
180859,1
180869,1
180889,1
180919,1
180939,1
180949,1
180959,1
180969,1
180999,1
181009,1
181019,1
181049,1
181059,1
181069,1
181109,1
181149,1
181239,1
181240,1
181242,1
181243,1
181244,1
181245,1
181247,1
181249,1
181252,1
181256,1
181269,1
181270,1
181271,1
181272,1
181273,1
181274,1
181276,1
181277,1
181278,1
181282,1
181283,1
181284,1
181292,1
181352,1
181372,1
181432,1
181442,1
181452,1
181462,1
181472,1
181502,1
181512,1
181522,1
181532,1
181552,1
181562,1
181572,1
181612,1
181752,1
181792,1
181972,1
181982,1
182022,1
182032,1
182033,1
182042,1
182043,1
182072,1
182082,1
182099,1
